Issue key,Status,Priority,Custom field (Severity),Project key,Issue Type,Created,Assignee,Custom field (Digital Service),Summary,Description
DCM021CX0118-23255,Rejected,Medium,Major,DCM021CX0118,Bug,2021-04-22T11:37:00,Javier Iracheta,2. Orders & Delivery Schedule,No muestra Contrato de Concreto en Toma de Pedido - UAT - S2,No muestra un nuevo contrato de Concreto para eñ cliente DAVISA    RSO: 50149965  JS: 65374640    usuario: ferreterachamizaluser@mailinator.com / TestCycleV2CemexGo    Contrato : 176496834     !image-2021-04-22-11-35-44-670.png|thumbnail!      !image-2021-04-22-11-30-40-710.png|thumbnail! 
DCM021CX0118-23256,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-22T12:34:00,Denisse Adriana Herrera Silva,1. Customer Information & Commercial Conditions,UAT MX DS1 - No se muestran request ni Obra generada en Información del Cliente,  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [clientefrontera@mailinator.com|mailto:homedepotuser@mailinator.com]/ Cemex2021  Steps :  # Cliente{color:#ff5630} {color}{color:#ff5630}*050020053*{color} # Seleccionar información a Cliente # Se observa que no se visualiza el request previamente creado  !image-20210422-173614.png|width=1517 height=580!  !image-20210422-173644.png|width=1518 height=853!    Usuario consola : [bso.cement.mx01@mailinator.com|mailto:bso.cement.mx01@mailinator.com]  NOTA : ESTE USUARIO DE CONSOLA SI TIENE ACCESO AL CLIENTE YA QUE FUE POSIBLE CREAR LA EL REQUEST DE LA OBRA PERO NO SE ESTA VISUALIZANDO EN EL USUARIO.
DCM021CX0118-23257,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-22T12:39:00,Denisse Adriana Herrera Silva,1. Customer Information & Commercial Conditions,UAT MX DS1 - No se muestran CONTRATOS /COTIZACIONES 7277 Usuario con permisos,[https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [clientefrontera@mailinator.com|mailto:homedepotuser@mailinator.com]/ Cemex2021  Steps :  # Cliente *050020053* # Seleccionar *Condiciones Comerciales* # Se observa que no se visualiza el contrato 176496957 obra 66650142 la cual no tienen ningún tipo de bloqueo  !image-20210422-174216.png|width=1486 height=66!
DCM021CX0118-23258,Closed,Medium,Minor,DCM021CX0118,Bug,2021-04-22T12:57:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2- Pedido One Clic - No permite seleccionar la cantidad,No permite seleccionar la cantidad  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #0050003093 {color}  JS: 0066646812    # Seleccionar One clic # Seleccionar opción perfiles  !image-20210422-175741.png|width=1518 height=821!
DCM021CX0118-23259,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-22T13:03:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2- Pedido One Clic - No permite obtener el precio - Multiproducto,No permite seleccionar la cantidad  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #0050003093 {color}  JS: 0066646812  # Seleccionar One clic # Seleccionar opción perfiles  !image-20210422-180406.png|width=1518 height=820!
DCM021CX0118-23260,Rejected,Medium,Major,DCM021CX0118,Bug,2021-04-22T13:20:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Logo en Reporte Remisiones y Fact Especial  Promexma 7277,Al momento de ejecutar los reporte de factura Especial  y reporte de remisiones de la sociedad Promexma 7277   se observa el logo de Cemex.  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar la opción de Reporte Factura Especial y Remisiones y recepción de materiales  !image-20210422-182258.png|width=1518 height=519!  !image-20210422-182336.png|width=1510 height=408!  !image-20210422-212157.png|width=1510 height=792!
DCM021CX0118-23261,Closed,Medium,Minor,DCM021CX0118,Bug,2021-04-22T19:16:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2- Pedido One Clic - Obras repetidas (perfil),No permite seleccionar la cantidad  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #0050003093 {color}  JS: 0066646812  # Seleccionar One clic # Seleccionar opción mis perfiles # Crear un nuevo Perfil # Cemento en Saco # Entregado # Ubicación # Seleccionar Ubicación : Se muestra 2 veces la misma Obra 0066646812  !image-20210423-001716.png|width=1517 height=817!
DCM021CX0118-23262,Open,Medium,Major,DCM021CX0118,Bug,2021-04-22T19:28:00,Javier Iracheta,3. Delivery Tracking,Track  no muestra el estatus correcto del Pedido,En el Módulo de Track  no muestra el estatus correcto del Pedido.  El el reporte de Pedidos muestra el estatus como "Confirmado" y en Track como "Registrado"    Usuario: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemx2021  Cliente: 50003093   Pedido:176497109     !image-2021-04-22-19-24-47-826.png|width=200 height=183!     !image-2021-04-22-19-27-28-658.png|width=200 height=183!   
DCM021CX0118-23263,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-22T20:49:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,No Consume Unidad de Transporte en Digital Confirmation - UAT S2,Al momento de Crear Pedidos  No está consumiendo Digital Confirmation tant opara pedido de la 7180 como para la 7277.    Usuario: clientefrontera@mailinator.com  Pedido: 0176497146      !image-2021-04-22-20-46-13-024.png|thumbnail!    !image-2021-04-22-20-46-38-127.png|thumbnail!    !image-2021-04-22-20-48-34-536.png|thumbnail!     
DCM021CX0118-23264,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-23T09:24:00,Jose Antonio Lopez Gonzalez,3. Delivery Tracking,DEsaparece el Menu Lateral al entrar a Track Detalls - UAT S3,Al momento de entrar al detelle de un pedido en Track  el menú lateral desaparece.     !image-2021-04-23-09-22-58-458.png|thumbnail! 
DCM021CX0118-23265,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-23T10:42:00,Juan Carlos Barragan Aguilar,1. Customer Information & Commercial Conditions,UAT MX DS1 - No se muestran request de frente en consola,  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar información a Cliente # Seleccionar opción Crear punto de entrega # Seleccionar obra *0066866181* # Capturar los datos # Se crea el request    !image-20210422-161802.png|width=1176 height=807!  Pero al momento de revisarlo en consola no se muestra  Usuario consola : [bso.cement.mx01@mailinator.com|mailto:bso.cement.mx01@mailinator.com]  !image-20210422-161848.png|width=1518 height=820!  NOTA : ESTE USUARIO DE CONSOLA SI TIENE ACCESO AL CLIENTE YA QUE FUE POSIBLE CREAR LA EL REQUEST DE LA OBRA  !image-20210422-162021.png|width=1517 height=559!
DCM021CX0118-23266,Open,Medium,Critical,DCM021CX0118,Bug,2021-04-26T03:34:00,,5. Cross Product – User Provisioning,QA DS5 UK Not possible to log in with a new user,*Checked for the others EMEA countries and it looks like a global issue*  qa-users-provisioning-console-eu.cemexgo.com/login  1. Go to qa-users-provisioning-console-eu.cemexgo.com/login 2. Log in with the user: customer.service.gb@cemexlabs.com  Customer$ervice 3. Click on "Create User" 'button 4. Fill in all the requested information (Client number 50221673) 5. Click on "Save" button to create a user 6. A pop-up message appeared  an email notification received 7. Go to log in with the new user  "The user or password you entered is incorrect. Please try again." error message appears  !image-2021-04-26-10-33-02-503.png|width=200 height=183!     !image-2021-04-26-10-33-33-103.png|width=200 height=183!   
DCM021CX0118-23267,Open,Medium,Critical,DCM021CX0118,Bug,2021-04-26T08:40:00,Juan Carlos Barragan Aguilar,3. Delivery Tracking,AE QA DS3 Cannot add any ticket to the Driver App (reason code 144),In CZ driver's app gives error (reason code: 144) while adding ticket number for delivery information. I was using the application in android device (Samsung A50s) Please see the steps below which I followed to add the ticket.  *Steps to follow :*  1) Open driver's app 2) Select "Add" option 3) Enter ticket number 4) Press enter 5) Enter customer number/Jobsite Number 6) Press "Ok" and you get the error  *Details of the ticket* :  Ticket Number : 1200235   Customer Number : 50085725  Ticket Number : 1009803037 1009803038  Customer: 050085645  I have attached delivery details and error screenshot.
DCM021CX0118-23268,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-26T10:20:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2- Pedido One Clic - Orden Recogido,No permite seleccionar la cantidad  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #0050003093 {color}  JS: 0066646812  # Seleccionar One clic # Seleccionar opción mis perfiles # Crear un nuevo Perfil # Cemento en Saco # Recogido # Planta : Piedra Negras # Error en el pedido  !image-20210426-152114.png|width=1518 height=803!
DCM021CX0118-23269,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-26T16:39:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2- Pedido One Clic - Ordenes no determinan origen Optimo,No se determina origen optimo al hacer los pedidos por One Clic   pero en la experiencia normal si coloca el origen optimo  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #0050020053 {color}  JS: 0066650142  # Seleccionar One clic # Seleccionar opción Mis perfiles #  Clic en pedidos  !image-20210426-214943.png|width=1518 height=809!  4. Seleccionar Contrato  5. Clic en Enviar  !image-20210426-214924.png|width=1518 height=812!    NOTA : SE CREA EL PEDIDO *0176497550* POR LA EXPERIENCIA DE ORDENES SIN PROBLEMA  !image-20210426-215112.png|width=1518 height=282!
DCM021CX0118-23270,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-26T16:51:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,No muestra precios en pedidos de Cemento Empacado - UAT S2,Al momento de querer recuperar los precios  se queda esperando los precios pero no los trae hasta que marca un Timeout.    Imagen uno muesta la hora 4:43 y la 2 muetra las 4:46       RSO: 500003093    66799644 - I8 OTROS SACOS CORRUGADOS    Cemento Ensacado / Entregado    Material : 10011824    clientefrontera@mailinator.com / Cemex2021     !image-2021-04-26-16-48-13-768.png|thumbnail!    !image-2021-04-26-16-48-19-580.png|thumbnail!     
DCM021CX0118-23271,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-26T17:47:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2- Pedido One Clic - No guarda la cantidad,Se crea el pedido con Cantidad “0”  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #0050003093 {color}  JS: 0066646812  # Seleccionar One clic # Seleccionar opción Mis perfiles # Selecionar Perfil # Seleccionar Pedido # Seleccionar Fact Anticipada  !image-20210426-224847.png|width=1516 height=260!  !image-20210426-224905.png|width=1518 height=853!    0176497566  !image-20210426-224917.png|width=1518 height=853!  !image-20210426-224935.png|width=1518 height=853!
DCM021CX0118-23272,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-27T12:10:00,Javier Pedraza,2. Orders & Delivery Schedule,Customer User have no jobsites - QA FR,Customer 0050520652  User: vinci@mailinator.com  Passowrd: Cemex2021    *This user hasn't got any jobsites assigned.*    Can jobsites 70293589  70381364  70417593 be aissgned to this user?    
DCM021CX0118-23273,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-27T12:55:00,Jean Franco Caringi,4. Credits  Invoices & Payments,UAT MX DS4 - No se aplica las facturas solo genera el DZ,Permite pagar facturas con diferentes IVA  misma sociedad  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: #50972289{color}  Steps :  # Client{color:#97a0af}e 50972289{color} # Seleccionar documentos financieros # Seleccionar facturas *ZFE-00311825* y *ZFE-00311827* # Botón Pagar # Selecciona Transferencia (BBVA) # Se observa que se genera el DZ pero no realiza la aplicación 8123373210  !image-20210427-180203.png|width=1458 height=36!  Referencia: *8123373210*  !image-20210427-180224.png|width=1518 height=853!
DCM021CX0118-23274,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-28T09:36:00,Ariel Pons Alonso,2. Orders & Delivery Schedule,UAT MX DS2 - Pedidos de Agregados genera Request cuando es pedido en linea,[https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [clientefrontera@mailinator.com|mailto:homedepotuser@mailinator.com]/ Cemex2021  Steps :  # Cliente{color:#ff5630} *0050158218* {color} # Seleccionar Solicitud de pedido # Agregados # Entregado # Siguiente # Persona que recibe # Siguiente # seleccionar producto 10058363 # Cant 8 TN # Contado # Siguiente # Terminar  NOta el dia de ayer estuve generando pedidos on line con este cliente sin problemas  !image-20210428-143655.png|width=1518 height=853!
DCM021CX0118-23275,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-28T14:54:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,S2-Error en Pedido de Concreto Online,No carga el método de pago del contrato o Cotización por lo que al final marca error al momento de generar el pedido.    Esta mañana a las 11:00 se tuvo una sesión con la Operación y se crearon pedidos con este mismo cliente / cotización    Cliente 50972289     !image-2021-04-28-14-52-13-000.png|thumbnail!    !image-2021-04-28-14-53-07-946.png|thumbnail!   
DCM021CX0118-23276,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-29T06:47:00,Muhammad Ali,2. Orders & Delivery Schedule,IL - QA Delivery Tracking Console option in Order Taking Console,An extra option of *Delivery Tracking Console* is appearing on the sidebar and in the drop-down menu in S2 console (Order Taking Console) of IL in QA  Expected Behaviour There should not be an option of Delivery Tracking Console on the sidebar and in the dropdown menu of the Order Taking Console.  [https://qa-order-taking-console-eu.cemexgo.com/ordersnproducts/orders|https://qa-order-taking-console-eu.cemexgo.com/ordersnproducts/orders|smart-link]  [ customercare.il01@mailinator.co|mailto:customercare.il01@mailinator.com]  Cemex202  !image-2021-04-29-12-44-29-700.png|width=200 height=183!   
DCM021CX0118-23277,Open,Medium,Major,DCM021CX0118,Bug,2021-04-29T07:16:00,Monica A. Salinas Flores,2. Orders & Delivery Schedule,IL - QA S2 Console  label UPLOAD REQUESTS not translated in Hebrew  label missing in the Internationalization Console,IL - QA S2 Console  label UPLOAD REQUESTS not translated in Hebrew  label missing in the Internationalization Console  In Order Taking Console (S2)  the option *Upload Requests* on the sidebar and in the dropdown menu appearing in English rather than in Hebrew.  Expected Behaviour: Translation of  *Upload Requests* is *העלאה*  Also please see the image attached the label is missing in Internationalization Console.   [https://qa-order-taking-console-eu.cemexgo.com/ordersnproducts/orders|https://qa-order-taking-console-eu.cemexgo.com/ordersnproducts/orders|smart-link]  [customercare.il01@mailinator.com|mailto:customercare.il01@mailinator.com] Cemex2020    !image-2021-04-29-13-13-03-822.png|width=200 height=183!     !image-2021-04-29-13-14-11-273.png|width=200 height=183!   
DCM021CX0118-23278,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-29T08:51:00,Muhammad Ali,2. Orders & Delivery Schedule,IL - QA S2 Console filter not working properly,IL - QA S2 Console filter not working properly  1- When you search the order in the search bar  it will not filter the order in the *list of the orders* although the tab will show 1 order found  please see the image below  !image-2021-04-29-14-29-58-832.png|width=200 height=183!     2- Sam thing happens when you search the order (or even with other criteria such as job site) by opening the filter please see the image attached below  !image-2021-04-29-14-45-08-839.png|width=200 height=183!     !image-2021-04-29-14-48-36-299.png|width=200 height=183!     [https://qa-order-taking-console-eu.cemexgo.com/ordersnproducts/orders|https://qa-order-taking-console-eu.cemexgo.com/ordersnproducts/orders] customercare.il01@mailinator.com Cemex202  *ALSO*  The layout of the filter is overlapping please see the image below  this needs to be fixed   !image-20210503-081905.png|width=1762 height=730!
